handle,month,tweet_count,average_score,average_magnitude
AfDBerlin,04/2020,5,0.06000000089406967,0.6200000017881393
AfDBerlin,03/2020,6,0.06666666641831398,0.6666666828095913
AfDBerlin,02/2020,5,0.18000000715255737,0.5800000071525574
AfDBerlin,01/2020,2,0.19999998807907104,0.5
AfDBerlin,12/2019,4,0.2000000011175871,0.47499999590218067
AfDBerlin,11/2019,5,0.180000002682209,0.5399999976158142
AfDBerlin,10/2019,5,-0.020000000298023225,0.2600000098347664
AfDBerlin,09/2019,10,0.1100000023841858,0.3200000025331974
AfDBerlin,08/2019,7,0.22857143410614558,0.6428571598870414
AfDBerlin,07/2019,14,0.03571428784302303,0.5500000060669014
AfDBerlin,06/2019,13,0.04615384626847047,0.38461538690787095
AfDBerlin,05/2019,10,-0.010000001639127731,0.5100000001490116
AfDBerlin,04/2019,14,0.07142857355730874,0.43571428688509123
AfDBerlin,03/2019,12,0.041666666666666664,0.24166667213042578
AfDBerlin,02/2019,13,-0.015384616760107188,0.42307692823501736
AfDBerlin,01/2019,13,0.007692308380053594,0.2615384671550531
AfDBerlin,12/2018,15,0.05999999741713206,0.5000000009934108
AfDBerlin,11/2018,32,0.08750000200234354,0.42812500055879354
AfDBerlin,10/2018,12,0.14166667064030966,0.38333333904544514
AfDBerlin,09/2018,19,0.06842105561181118,0.5631578984229189
AfDBerlin,08/2018,19,0.10526315867900848,0.5894736827988374
AfDBerlin,07/2018,32,0.08750000223517418,0.643749997485429
AfDBerlin,06/2018,21,0.08571428734631766,0.49523809658629553
AfDBerlin,05/2018,18,0.01111111044883728,0.4277777849800057
AfDBerlin,04/2018,12,0.033333333830038704,0.4583333333333333
AfDBerlin,03/2018,14,-0.05000000074505806,0.3571428640612534
AfDBerlin,02/2018,7,0.08571428805589676,0.4428571420056479
AfDBerlin,01/2018,22,0.05000000074505806,0.3545454608445818
AfDBerlin,12/2017,13,0.007692307233810425,0.3692307690015206
AfDBerlin,11/2017,23,0.01739130428303843,0.4000000075801559
AfDBerlin,10/2017,18,-0.033333333416117564,0.3222222270237075
AfDBerlin,09/2017,29,0.04827586150374906,0.4241379347854647
AfDBerlin,08/2017,13,0.10000000149011612,0.5692307645311723
AfDBerlin,07/2017,13,0.0769230780693201,0.3384615429318868
AfDBerlin,06/2017,20,0.08000000268220901,0.4250000033527613
AfDBerlin,05/2017,18,0.20555555696288744,0.41111111102832687
AfDBerlin,04/2017,15,0.08666666795810064,0.5133333325386047
AfDBerlin,03/2017,14,0.1000000030866691,0.5428571461566857
AfDBerlin,02/2017,34,0.11764706189141554,0.5382353014805737
AfDBerlin,01/2017,30,0.14666666860381763,0.480000001937151
AfDBerlin,12/2016,38,0.07368421280070354,0.3394736880926709
AfDBerlin,11/2016,37,0.051351351915179075,0.35945946823906255
AfDBerlin,10/2016,31,0.12580645396824805,0.29354839171132735
AfDBerlin,09/2016,32,0.15937500237487257,0.5218750068452209
AfDBerlin,08/2016,19,0.06842105325899626,0.33157895348573985
AfDBerlin,07/2016,27,0.03703703731298447,0.27037037439920286
AfDBerlin,06/2016,19,0.031578947446848214,0.37368421256542206
AfDBerlin,05/2016,9,0.14444444990820354,0.544444450073772
AfDBerlin,04/2016,6,0.2666666656732559,0.5500000081956387
AfDBerlin,03/2016,3,0.1666666716337204,0.5000000099341074
AfDBerlin,01/2016,26,0.1000000023497985,0.534615393441457
AfDBerlin,12/2015,94,0.07021276700369855,0.4191489393248203
AfDBerlin,11/2015,151,0.0887417234727089,0.3728476860961377
AfDBerlin,10/2015,116,0.1232758649335853,0.4715517280173713
AfDBerlin,09/2015,202,0.10495049709288201,0.43267327115529836
AfDBerlin,08/2015,54,0.10185185378348385,0.44444444830770846
AfDBerlin,07/2015,14,0.05714285959090505,0.5785714286778655
AfDBerlin,06/2015,9,0.10000000066227382,0.4222222293416659
AfDBerlin,05/2015,10,0.190000007301569,0.8700000122189522
AfDBerlin,04/2015,21,0.13333333567494438,0.5952380952380952
AfDBerlin,03/2015,11,0.09090909226374193,0.409090902317654
AfDBerlin,02/2015,17,1.3148083406336168e-09,0.34117647304254417
AfDBerlin,01/2015,14,0.07142857302512441,0.25714286097458433
AfDBerlin,12/2014,53,0.17547170030620862,0.5377358522898746
AfDBerlin,11/2014,17,0.08235294240362503,0.2764705892871408
AfDBerlin,10/2014,18,0.08333333457509677,0.4388888900478681
AfDBerlin,09/2014,20,0.04000000022351742,0.21000000201165675
AfDBerlin,08/2014,10,0.030000000447034835,0.43000000789761544
AfDBerlin,07/2014,19,0.14736842442499964,0.4947368451639226
AfDBerlin,06/2014,11,0.16363636336543344,0.45454545454545453
AfDBerlin,05/2014,8,0.06250000093132257,0.28750000055879354
AfDBerlin,04/2014,8,0.16250000149011612,0.5624999981373549
AfDBerlin,03/2014,10,0.1600000001490116,0.5599999971687794
AfD_Bremen,04/2019,2,0.0,0.5000000149011612
AfD_Bremen,03/2019,2,0.30000001192092896,0.5
AfD_Bremen,11/2018,1,0.0,0.0
AfD_Bremen,09/2018,1,-0.30000001192092896,0.30000001192092896
AfD_Bremen,08/2018,1,-0.10000000149011612,0.10000000149011612
AfD_Bremen,07/2018,1,-0.30000001192092896,0.30000001192092896
AfD_Bremen,06/2018,2,0.15000000223517418,0.30000000447034836
AfD_Bremen,05/2018,2,0.0,0.15000000596046448
AfD_Bremen,04/2018,2,0.15000000223517418,0.4000000134110451
AfD_Bremen,03/2018,6,0.05000000074505806,0.16666666915019354
AfD_Bremen,02/2018,3,0.2666666681567828,0.600000003973643
AfD_Bremen,01/2018,1,0.10000000149011612,0.10000000149011612
AfD_Bremen,12/2017,1,-0.30000001192092896,0.30000001192092896
AfD_Bremen,10/2017,2,0.30000001192092896,0.30000001192092896
AfD_Bremen,03/2017,1,-0.20000000298023224,0.20000000298023224
AfD_Bremen,10/2016,1,0.30000001192092896,0.30000001192092896
AfD_Bremen,04/2016,1,0.5,0.5
AfD_Bremen,02/2016,1,0.4000000059604645,0.4000000059604645
AfD_Bremen,01/2016,1,0.10000000149011612,0.10000000149011612
AfD_Bremen,12/2015,1,0.6000000238418579,0.6000000238418579
AfD_Bremen,11/2015,3,0.06666666766007741,0.46666667858759564
AfD_Bremen,10/2015,3,0.3333333432674408,0.3333333432674408
AfD_Bremen,09/2015,8,0.06250000186264515,0.23750000912696123
AfD_Bremen,02/2015,2,0.3500000014901161,0.3500000014901161
AfD_Bremen,01/2015,2,0.20000000298023224,0.2500000037252903
AfD_Bremen,12/2014,1,0.10000000149011612,0.10000000149011612
AfD_Hessen,12/2020,2,0.15000000223517418,0.75
AfD_Hessen,11/2020,1,0.0,0.0
AfD_Hessen,10/2020,3,0.033333333830038704,0.1333333378036817
AfD_Hessen,08/2020,1,-0.10000000149011612,1.0
AfD_Hessen,05/2020,1,0.4000000059604645,3.299999952316284
AfD_Hessen,04/2020,2,0.2500000037252903,1.6499999463558197
AfD_Hessen,08/2019,1,0.10000000149011612,1.600000023841858
AfD_Hessen,06/2019,2,0.10000000521540642,0.3999999947845936
AfD_Hessen,04/2019,1,0.5,1.0
AfD_Hessen,02/2019,1,0.30000001192092896,0.8999999761581421
AfD_Hessen,01/2019,1,0.0,0.0
AfD_Hessen,12/2018,6,0.18333333358168602,0.3500000014901161
AfD_Hessen,11/2018,1,0.6000000238418579,1.2999999523162842
AfD_Hessen,10/2018,1,0.30000001192092896,0.30000001192092896
AfD_Hessen,09/2018,2,-0.3500000089406967,0.3500000089406967
AfD_Hessen,04/2018,2,0.05000000074505806,0.30000000074505806
AfD_Hessen,01/2018,7,0.15714286054883683,0.4428571505205972
AfD_Hessen,12/2017,4,0.0,0.4000000096857548
AfD_Hessen,11/2017,3,0.10000000397364299,0.36666666467984516
AfD_Hessen,10/2017,3,0.13333333532015482,0.5666666626930237
AfD_Hessen,08/2017,3,0.16666666915019354,0.5333333214124044
AfD_Hessen,07/2017,6,0.20000000298023224,0.6833333273728689
AfD_Hessen,06/2017,1,-0.30000001192092896,0.30000001192092896
AfD_Hessen,05/2017,4,0.10000000149011612,0.32500000298023224
AfD_Hessen,04/2017,3,0.23333333929379782,0.46666667858759564
AfD_Hessen,03/2017,2,0.2500000074505806,0.75
AfD_Hessen,02/2017,9,0.12222222404347526,0.41111111475361717
AfD_Hessen,01/2017,9,0.2777777835726738,0.6777777878774537
AfD_Hessen,12/2016,2,0.10000000149011612,0.5
AfD_Hessen,11/2016,3,0.23333334177732468,0.30000001192092896
AfD_Hessen,10/2016,9,0.25555556101931465,0.5666666593816545
AfD_Hessen,09/2016,4,0.30000000074505806,1.2500000298023224
AfD_Hessen,08/2016,10,0.10000000298023223,0.46999999806284903
AfD_Hessen,07/2016,12,0.08333333457509677,0.5333333350718021
AfD_Hessen,06/2016,6,0.18333333482344946,0.4000000034769376
AfD_Hessen,05/2016,6,0.1666666716337204,0.4333333435157935
AfD_Hessen,04/2016,5,-0.03999999910593033,0.26000000536441803
AfD_Hessen,03/2016,7,0.08571428486279078,0.37142857909202576
AfD_Hessen,02/2016,14,0.04285714136702674,0.24285714221852167
AfD_Hessen,01/2016,15,0.14000000059604645,0.28000000019868215
AfD_Hessen,12/2015,6,0.1333333378036817,0.2000000054637591
AfD_Hessen,11/2015,28,0.0642857149775539,0.23571429029107094
AfD_Hessen,10/2015,28,0.12500000266092165,0.13571428853486264
AfD_Hessen,09/2015,40,0.07000000160187483,0.18500000406056644
AfD_Hessen,08/2015,27,0.07407407352217922,0.2592592631225233
AfD_Hessen,07/2015,11,0.027272729033773594,0.2181818180463531
AfD_Hessen,03/2015,2,0.20000000298023224,0.4000000059604645
AfD_Hessen,02/2015,2,0.20000000298023224,0.20000000298023224
AfD_Hessen,01/2015,5,0.10000000149011612,0.14000000208616256
AfD_Hessen,12/2014,3,0.0,0.26666667064030963
AfD_Hessen,11/2014,2,-0.10000000149011612,0.10000000149011612
AfD_Hessen,10/2014,3,0.033333333830038704,0.033333333830038704
AfD_Hessen,09/2014,3,0.16666666915019354,0.16666666915019354
AfD_Hessen,08/2014,6,-0.01666666567325592,0.18333333730697632
AfD_Hessen,07/2014,1,0.10000000149011612,0.10000000149011612
AfD_Hessen,06/2014,1,-0.30000001192092896,0.30000001192092896
AfD_Hessen,05/2014,1,0.0,0.0
AfD_Hessen,04/2014,1,0.0,0.0
AfD_Hessen,03/2014,1,0.20000000298023224,0.20000000298023224
AfD_Hessen,02/2014,10,0.17000000476837157,0.25000000596046446
AfD_Hessen,01/2014,5,0.0800000011920929,0.12000000178813934
AfD_Hessen,12/2013,4,0.04999999701976776,0.20000000298023224
AfD_Hessen,11/2013,3,0.033333336313565574,0.1666666716337204
AfD_Hessen,10/2013,6,0.09999999776482582,0.2833333301047484
AfD_Hessen,09/2013,2,0.44999999552965164,0.5499999970197678
AfD_Hessen,08/2013,2,0.10000000149011612,0.10000000149011612
AfD_Hessen,07/2013,2,0.3500000014901161,0.3500000014901161
AfD_MV,01/2019,2,0.20000000670552254,0.7000000029802322
AfD_MV,11/2018,1,-0.10000000149011612,0.10000000149011612
AfD_MV,08/2018,2,0.0,0.0
AfD_MV,07/2018,9,0.0666666684879197,0.4555555582046509
AfD_MV,06/2018,18,0.1111111119389534,0.3222222232984172
AfD_MV,05/2018,7,0.15714285735573089,0.47142857419592993
AfD_MV,04/2018,7,0.21428571854318892,0.4571428650191852
AfD_MV,11/2017,1,0.30000001192092896,0.30000001192092896
AfD_MV,09/2017,3,0.26666667064030963,0.4333333373069763
AfD_MV,08/2017,5,0.20000000298023224,0.6999999910593033
AfD_MV,07/2017,7,0.34285714477300644,0.7285714319774083
AfD_MV,06/2017,6,0.2666666756073634,0.6000000014901161
AfD_MV,05/2017,5,0.10000000447034836,0.6000000014901161
AfD_MV,04/2017,2,0.30000000447034836,0.5000000074505806
AfD_MV,03/2017,6,0.18333333730697632,0.6666666766007742
AfD_MV,02/2017,1,0.0,0.699999988079071
AfD_MV,01/2017,7,0.25714286097458433,0.7857142771993365
AfD_MV,12/2016,1,0.20000000298023224,0.5
AfD_MV,11/2016,2,0.10000000149011612,0.4000000059604645
AfD_MV,10/2016,3,0.13333333532015482,0.8000000218550364
AfD_MV,09/2016,3,0.433333324889342,1.2666666433215141
AfD_MV,08/2016,6,0.3333333333333333,0.8666666646798452
AfD_MV,07/2016,2,0.3500000089406967,0.6499999910593033
AfD_MV,06/2016,2,0.0,0.550000011920929
AfD_MV,05/2016,6,0.16666667287548384,0.5666666726271311
AfD_MV,04/2016,3,0.1666666716337204,0.600000003973643
AfD_MV,03/2016,5,0.14000000059604645,0.6600000023841858
AfD_MV,02/2016,3,0.20000000298023224,0.5666666726271311
AfD_MV,01/2016,10,0.15000000298023225,0.4800000011920929
AfD_MV,12/2015,2,-0.10000000521540642,0.20000000670552254
AfD_MV,11/2015,9,0.022222223381201427,0.41111111806498635
AfD_MV,10/2015,10,0.2100000038743019,0.5400000035762786
AfD_MV,09/2015,12,0.15000000223517418,0.6083333306014538
AfD_MV,08/2015,6,0.049999999503294625,0.6333333378036817
AfD_MV,07/2015,1,0.30000001192092896,0.6000000238418579
AfD_MV,06/2015,4,0.22500000894069672,0.7499999850988388
AfD_MV,05/2015,5,0.3000000089406967,0.5200000077486038
AfD_MV,04/2015,3,0.06666666766007741,0.3333333432674408
AfD_MV,03/2015,4,0.325000012293458,0.8750000149011612
AfD_MV,02/2015,2,0.25,0.8500000238418579
AfD_MV,01/2015,6,0.2500000062088172,0.983333354194959
AfD_MV,12/2014,1,0.20000000298023224,0.4000000059604645
AfD_MV,09/2014,1,0.20000000298023224,0.4000000059604645
AfD_MV,07/2014,2,-0.25,0.6500000059604645
AfD_MV,02/2014,1,0.20000000298023224,0.4000000059604645
AfD_MV,01/2014,2,0.3500000089406967,1.0
AfD_MV,12/2013,7,0.2000000040446009,0.5000000063862119
AfD_MV,11/2013,2,0.0,0.44999998807907104
AfD_MV,10/2013,2,0.2500000074505806,0.4000000059604645
AfD_MV,09/2013,1,0.30000001192092896,1.2999999523162842
AfD_MV,08/2013,2,0.05000000074505806,0.30000000074505806
RLP_AfD,12/2020,1,0.0,0.699999988079071
RLP_AfD,10/2020,4,0.02500000037252903,0.3999999910593033
RLP_AfD,09/2020,1,0.30000001192092896,1.600000023841858
RLP_AfD,08/2020,1,0.0,0.0
RLP_AfD,06/2020,2,-0.10000000149011612,0.30000000447034836
RLP_AfD,05/2020,1,0.0,0.8999999761581421
RLP_AfD,04/2020,1,0.10000000149011612,0.4000000059604645
RLP_AfD,03/2020,3,0.10000000397364299,0.5333333412806193
RLP_AfD,02/2020,1,0.30000001192092896,0.6000000238418579
RLP_AfD,01/2020,2,0.0,0.4000000134110451
RLP_AfD,12/2019,3,0.46666667362054187,1.199999988079071
RLP_AfD,11/2019,1,0.0,0.6000000238418579
RLP_AfD,10/2019,10,0.24000000581145287,1.0300000131130218
RLP_AfD,09/2019,5,0.019999998807907104,1.1599999815225601
RLP_AfD,08/2019,10,0.15000000223517418,0.8399999916553498
RLP_AfD,06/2019,3,0.2000000054637591,0.6666666915019354
RLP_AfD,05/2019,2,0.3999999947845936,0.6500000059604645
RLP_AfD,04/2019,8,0.1250000037252903,0.48750000074505806
RLP_AfD,03/2019,2,0.05000000074505806,0.4000000059604645
RLP_AfD,01/2019,7,-0.014285715562956674,0.47142856993845533
RLP_AfD,12/2018,10,0.27000000327825546,0.879999989271164
RLP_AfD,11/2018,11,0.16363636607473547,0.44545455412431195
RLP_AfD,10/2018,3,0.1666666716337204,0.7333333219091097
RLP_AfD,09/2018,16,0.156250003259629,0.8999999975785613
RLP_AfD,08/2018,23,0.10869565444148105,0.5000000093942103
RLP_AfD,07/2018,13,0.11538461882334489,0.8307692334055901
RLP_AfD,06/2018,17,0.05294117725947324,0.4705882423064288
RLP_AfD,05/2018,32,0.17187500419095159,0.6500000059604645
RLP_AfD,04/2018,6,0.2000000054637591,0.7333333405355612
RLP_AfD,03/2018,5,-0.020000001788139342,0.3800000071525574
RLP_AfD,02/2018,1,0.10000000149011612,0.10000000149011612
RLP_AfD,01/2018,6,0.2500000024835269,0.8333333432674408
RLP_AfD,12/2017,1,0.20000000298023224,0.5
RLP_AfD,11/2017,4,0.30000000447034836,1.0499999970197678
RLP_AfD,09/2017,1,0.5,0.5
RLP_AfD,08/2017,8,0.2875000052154064,0.46249999944120646
RLP_AfD,07/2017,3,0.10000000149011612,0.399999996026357
RLP_AfD,06/2017,1,0.10000000149011612,0.5
RLP_AfD,05/2017,2,0.20000000298023224,0.5499999970197678
RLP_AfD,03/2017,5,0.1600000038743019,0.6799999952316285
RLP_AfD,02/2017,5,0.16000000536441802,0.6400000035762787
RLP_AfD,01/2017,3,0.2000000054637591,0.6333333353201548
RLP_AfD,12/2016,13,0.19230769689266497,0.6846153850738819
RLP_AfD,11/2016,4,0.30000000819563866,0.8249999955296516
RLP_AfD,10/2016,7,0.2000000061733382,0.8428571437086377
RLP_AfD,09/2016,9,0.1777777804268731,0.31111111160781646
RLP_AfD,08/2016,13,0.12307692605715531,0.4923076933393112
RLP_AfD,07/2016,5,0.10000000298023223,0.6800000011920929
RLP_AfD,06/2016,9,-0.07777777810891469,0.4000000051326222
RLP_AfD,05/2016,10,0.21000000685453415,0.6200000010430813
RLP_AfD,04/2016,14,0.08571428858808108,0.578571440918105
RLP_AfD,03/2016,6,0.16666666915019354,0.4500000017384688
RLP_AfD,02/2016,12,0.11666666840513547,0.5000000018626451
RLP_AfD,01/2016,13,0.04615384684159206,0.4230769213575583
RLP_AfD,12/2015,14,0.13571428880095482,0.5571428606552737
RLP_AfD,11/2015,15,0.13333333730697633,0.5333333363135656
RLP_AfD,10/2015,23,0.18695652614469113,0.5173913084942362
RLP_AfD,09/2015,20,0.11000000312924385,0.5449999969452619
AfDSaar,09/2020,1,0.30000001192092896,0.6000000238418579
AfDSaar,08/2020,2,-0.05000000074505806,0.05000000074505806
AfD_LSA,12/2020,1,-0.20000000298023224,0.20000000298023224
AfD_LSA,11/2020,2,0.15000000596046448,0.15000000596046448
AfD_LSA,10/2020,5,0.020000000298023225,0.20000000596046447
AfD_LSA,09/2020,1,-0.10000000149011612,0.10000000149011612
AfD_LSA,08/2020,1,0.0,0.0
AfD_LSA,07/2020,2,-0.05000000074505806,0.20000000670552254
AfD_LSA,05/2020,2,0.20000000670552254,0.5000000149011612
AfD_LSA,04/2020,7,0.10000000149011612,0.3285714324031557
AfD_LSA,03/2020,14,0.03571428411773273,0.4428571457309382
AfD_LSA,02/2020,3,0.033333336313565574,0.30000000695387524
AfD_LSA,01/2020,4,-0.02500000223517418,0.2500000037252903
AfD_LSA,12/2019,5,0.08000000268220901,0.2800000041723251
AfD_LSA,11/2019,7,0.08571428805589676,0.2571428599102156
AfD_LSA,10/2019,4,0.05000000074505806,0.05000000074505806
AfD_LSA,09/2019,6,-1.241763432820638e-09,0.18333333854873976
AfD_LSA,08/2019,10,0.029999999701976775,0.25000000149011614
AfD_LSA,07/2019,7,-1.064368656703404e-09,0.21428571854318892
AfD_LSA,06/2019,3,0.06666666766007741,0.7000000004967054
AfD_LSA,05/2019,3,0.1333333378036817,0.36666666716337204
AfD_LSA,04/2019,4,0.05000000074505806,0.07500000111758709
AfD_LSA,03/2019,7,0.04285714243139539,0.2285714362348829
AfD_LSA,02/2019,2,0.20000000670552254,0.7000000029802322
AfD_LSA,01/2019,8,-0.07500000111758709,0.30000000167638063
AfD_LSA,12/2018,10,0.009999996423721314,0.4900000043213367
AfD_LSA,11/2018,14,0.014285713966403688,0.32857143399970873
AfD_LSA,09/2018,1,0.10000000149011612,0.8999999761581421
AfD_LSA,08/2018,4,0.07500000111758709,0.32500000298023224
AfD_LSA,07/2018,9,-0.03333333465788099,0.1666666699780358
AfD_LSA,06/2018,5,0.0,0.22000000178813933
AfD_LSA,05/2018,10,0.020000000298023225,0.380000002682209
AfD_LSA,04/2018,14,0.0857142869915281,0.36428571918181013
AfD_LSA,03/2018,11,-0.018181819130073894,0.3454545506022193
AfD_LSA,02/2018,10,-0.07000000178813934,0.3300000071525574
AfD_LSA,01/2018,5,0.1600000023841858,0.46000000834465027
AfD_LSA,12/2017,2,-0.15000000223517418,0.2500000037252903
AfD_LSA,11/2017,4,0.0,0.15000000223517418
AfD_LSA,10/2017,3,-0.033333333830038704,0.1333333378036817
AfD_LSA,09/2017,6,-0.016666668156782787,0.2166666736205419
AfD_LSA,08/2017,2,0.20000000670552254,0.20000000670552254
AfD_LSA,07/2017,3,-0.06666666766007741,0.23333333432674408
AfD_LSA,06/2017,1,0.0,0.0
AfD_LSA,03/2017,1,0.0,0.5
AfD_LSA,01/2017,1,0.10000000149011612,0.10000000149011612
AfD_LSA,03/2016,1,0.30000001192092896,1.899999976158142
AfD_LV_SH,03/2020,1,-0.10000000149011612,0.800000011920929
AfD_LV_SH,11/2019,2,0.20000000670552254,0.5000000149011612
AfD_LV_SH,10/2019,2,0.0,0.8499999940395355
AfD_LV_SH,09/2019,2,0.05000000074505806,0.3500000089406967
AfD_LV_SH,08/2019,2,0.20000000298023224,1.100000023841858
AfD_LV_SH,07/2019,2,0.10000000149011612,0.699999988079071
AfD_LV_SH,06/2019,1,0.0,0.6000000238418579
AfD_LV_SH,05/2019,1,0.0,0.0
AfD_LV_SH,04/2019,3,0.1333333378036817,0.5666666850447655
AfD_LV_SH,03/2019,9,0.04444444510671827,0.5555555613504516
AfD_LV_SH,02/2019,4,-0.02499999850988388,0.7750000078231096
