handle,month,tweet_count,average_score,average_magnitude
Beatrix_vStorch,08/2019,7,0.14285714711461747,0.6857142852885383
Beatrix_vStorch,07/2019,9,0.044444444278875984,0.9888888961739011
Beatrix_vStorch,06/2019,15,0.23333333780368168,0.6000000104308129
Beatrix_vStorch,05/2019,12,0.10000000273187955,0.9833333417773247
Beatrix_vStorch,04/2019,11,0.30909091369672254,1.2363636337897994
Beatrix_vStorch,03/2019,9,0.1111111119389534,0.911111117237144
Beatrix_vStorch,02/2019,9,0.08888889021343654,0.7777777694993548
Beatrix_vStorch,01/2019,12,0.2000000048428774,0.7666666725029548
Beatrix_vStorch,12/2018,10,0.13000000268220901,0.6999999985098839
Beatrix_vStorch,11/2018,10,0.2200000047683716,0.9700000017881394
Beatrix_vStorch,10/2018,15,0.12666666954755784,0.6066666632890702
Beatrix_vStorch,09/2018,13,0.18461538679324663,0.8153846195110908
Beatrix_vStorch,08/2018,25,0.13200000196695327,0.7040000054240226
Beatrix_vStorch,07/2018,33,0.16363636562318512,0.6666666677955425
Beatrix_vStorch,06/2018,31,0.1935483899808699,0.564516136002156
Beatrix_vStorch,05/2018,34,0.08823529587072484,0.6382352924522232
Beatrix_vStorch,04/2018,30,0.1466666688521703,0.7400000043213367
Beatrix_vStorch,03/2018,48,0.2291666689949731,0.8812499999379119
Beatrix_vStorch,02/2018,35,0.18857143287147796,0.6971428600805146
Beatrix_vStorch,01/2018,23,0.21739130758720895,0.8999999949465627
Beatrix_vStorch,12/2017,24,0.15000000378737846,0.9625000056500236
Beatrix_vStorch,11/2017,34,0.12058823884410017,0.635294121416176
Beatrix_vStorch,10/2017,44,0.19090909358452668,0.636363641612909
Beatrix_vStorch,09/2017,62,0.19516129419207573,0.6854838757745682
Beatrix_vStorch,08/2017,51,0.16862745305486754,0.7470588289639529
Beatrix_vStorch,07/2017,37,0.13783784069724986,0.7000000090212435
Beatrix_vStorch,06/2017,62,0.1290322610687825,0.6064516178542568
Beatrix_vStorch,05/2017,45,0.25777778377135596,0.6977777790692118
Beatrix_vStorch,04/2017,56,0.16785714562450135,0.6678571470880083
Beatrix_vStorch,03/2017,44,0.20000000382688912,0.6159090943295847
Beatrix_vStorch,02/2017,42,0.15952381243308386,0.7714285777793044
Beatrix_vStorch,01/2017,49,0.1448979627112953,0.5795918402014947
Beatrix_vStorch,12/2016,36,0.1611111145466566,0.6555555611848831
Beatrix_vStorch,11/2016,9,0.17777778125471538,1.0666666825612385
Beatrix_vStorch,10/2016,19,0.06842105325899626,0.47368421052631576
Beatrix_vStorch,09/2016,71,0.07746478999164742,0.43380281727918435
Beatrix_vStorch,08/2016,81,0.09629629809915284,0.42345679293812055
Beatrix_vStorch,07/2016,86,0.08372093148009721,0.46976744504862056
Beatrix_vStorch,06/2016,78,0.11282051478823026,0.43846154279815847
Beatrix_vStorch,05/2016,114,0.08771929909524165,0.5114035109678904
Beatrix_vStorch,04/2016,63,0.18571428848164423,0.5809523861796136
Beatrix_vStorch,03/2016,31,0.1612903237823517,0.5354838722175167
Beatrix_vStorch,01/2015,1,0.4000000059604645,1.2000000476837158
Beatrix_vStorch,07/2014,1,0.10000000149011612,0.30000001192092896
Beatrix_vStorch,04/2014,2,0.05000000074505806,0.20000000670552254
Beatrix_vStorch,03/2014,1,-0.10000000149011612,0.10000000149011612
Beatrix_vStorch,02/2014,1,-0.4000000059604645,0.800000011920929
Beatrix_vStorch,01/2014,1,0.10000000149011612,0.6000000238418579
Beatrix_vStorch,11/2013,3,0.033333333830038704,0.20000000298023224
Beatrix_vStorch,08/2013,7,0.2000000008514949,0.9428571462631226
Beatrix_vStorch,07/2013,8,0.16250000521540642,0.7625000094994903
Beatrix_vStorch,06/2013,2,0.30000000074505806,1.1500000357627869
BerndLucke,05/2019,13,0.0846153858762521,0.6538461670279503
BerndLucke,04/2019,11,0.2545454549518498,0.7090909122066065
BerndLucke,03/2019,9,0.033333333002196416,0.41111111640930176
BerndLucke,02/2019,6,-0.016666668156782787,1.133333330353101
BerndLucke,01/2019,7,-0.014285714498588018,0.9714285859039852
BerndLucke,12/2018,7,0.18571428528853826,0.9571428703410285
BerndLucke,11/2018,9,0.04444443931182226,0.8222222179174423
BerndLucke,10/2018,3,0.20000000298023224,0.733333354194959
BerndLucke,09/2018,4,0.2750000096857548,0.6749999895691872
BerndLucke,08/2018,1,0.30000001192092896,1.2999999523162842
BerndLucke,07/2018,2,0.0,0.75
BerndLucke,06/2018,6,0.05000000074505806,0.44999999925494194
BerndLucke,05/2018,3,0.033333333830038704,0.4000000059604645
BerndLucke,04/2018,1,0.0,1.2999999523162842
BerndLucke,03/2018,2,-0.05000000074505806,0.3999999947845936
BerndLucke,02/2018,2,0.15000000596046448,0.550000011920929
BerndLucke,01/2018,5,0.020000000298023225,0.18000000715255737
BerndLucke,12/2017,3,-0.06666666766007741,0.5666666552424431
BerndLucke,11/2017,3,-0.16666666915019354,0.866666687031587
BerndLucke,10/2017,4,0.3000000063329935,0.5250000096857548
BerndLucke,09/2017,7,-0.0857142869915281,0.7142857164144516
BerndLucke,08/2017,31,0.08709677453002622,0.5032258086627529
BerndLucke,07/2017,29,0.1344827626799715,0.4655172434346429
BerndLucke,06/2017,14,0.07857143080660275,0.6071428598037788
BerndLucke,05/2017,13,0.2769230781839444,0.5923076931100625
BerndLucke,04/2017,16,0.05000000214204192,0.37500000139698386
BerndLucke,03/2017,16,0.06875000102445483,0.23750000493600965
BerndLucke,02/2017,10,0.1100000023841858,0.3200000047683716
BerndLucke,01/2017,3,0.16666666666666666,0.5666666825612386
BerndLucke,12/2016,1,0.30000001192092896,0.30000001192092896
BerndLucke,11/2016,1,0.10000000149011612,0.10000000149011612
Joerg_Meuthen,12/2020,4,0.02500000037252903,0.7249999903142452
Joerg_Meuthen,11/2020,5,0.42000000178813934,0.7799999952316284
Joerg_Meuthen,10/2020,5,0.2200000047683716,0.7200000166893006
Joerg_Meuthen,09/2020,3,0.06666666766007741,1.0000000198682149
Joerg_Meuthen,08/2020,4,0.12500000186264515,0.8999999910593033
Joerg_Meuthen,07/2020,8,0.21250000596046448,0.6999999964609742
Joerg_Meuthen,06/2020,4,0.2500000037252903,0.8500000238418579
Joerg_Meuthen,05/2020,10,0.15000000298023225,0.6300000011920929
Joerg_Meuthen,04/2020,6,0.4499999980131785,1.0666666626930237
Joerg_Meuthen,03/2020,5,-1.4901161193847657e-09,0.6400000095367432
Joerg_Meuthen,02/2020,6,0.21666667113701502,1.549999972184499
Joerg_Meuthen,01/2020,7,0.37142858122076305,0.7714285850524902
Joerg_Meuthen,12/2019,5,0.42000000178813934,0.8999999970197677
Joerg_Meuthen,11/2019,5,0.45999999791383744,0.9200000002980232
Joerg_Meuthen,10/2019,7,0.28571428997176035,0.6000000004257474
Joerg_Meuthen,09/2019,5,0.48000000715255736,0.9
Joerg_Meuthen,08/2019,6,0.3166666738688946,0.9499999992549419
Joerg_Meuthen,07/2019,5,0.019999995827674866,0.5799999982118607
Joerg_Meuthen,06/2019,6,0.2000000054637591,0.9833333343267441
Joerg_Meuthen,05/2019,6,0.45000000794728595,1.299999992052714
Joerg_Meuthen,04/2019,6,0.38333334028720856,0.8833333353201548
Joerg_Meuthen,03/2019,6,0.28333333631356555,0.633333350221316
Joerg_Meuthen,02/2019,6,0.1333333378036817,0.566666675110658
Joerg_Meuthen,01/2019,5,-0.05999999940395355,0.3000000089406967
Joerg_Meuthen,12/2018,4,0.3750000037252903,0.6250000149011612
Joerg_Meuthen,11/2018,2,0.44999999552965164,0.44999999552965164
Joerg_Meuthen,10/2018,6,0.35000001018246013,0.7833333164453506
Joerg_Meuthen,09/2018,10,0.340000007301569,0.6799999982118606
Joerg_Meuthen,08/2018,6,0.21666666741172472,0.6166666621963183
Joerg_Meuthen,07/2018,7,0.15714286054883683,0.8428571479661124
Joerg_Meuthen,06/2018,7,0.271428573344435,1.1142857053450175
Joerg_Meuthen,05/2018,8,0.08750000223517418,0.5625000046566129
Joerg_Meuthen,04/2018,8,0.30000000167638063,0.8749999850988388
Joerg_Meuthen,03/2018,7,0.4142857162015779,1.0857142571892058
Joerg_Meuthen,02/2018,8,0.1500000050291419,0.5875000106170774
Joerg_Meuthen,01/2018,12,0.2333333349476258,0.37500000310440856
Joerg_Meuthen,12/2017,11,0.22727273404598236,0.4454545493830334
Joerg_Meuthen,11/2017,14,0.007142857249294009,0.3142857163080147
Joerg_Meuthen,10/2017,17,0.14705882747383678,0.38235293986166224
Joerg_Meuthen,09/2017,17,0.13529412010136774,0.4529411783989738
Joerg_Meuthen,08/2017,14,0.20000000298023224,0.3428571453051908
Joerg_Meuthen,07/2017,14,0.33571428433060646,0.500000001596553
Joerg_Meuthen,06/2017,9,0.25555555936363006,0.5444444451067183
Joerg_Meuthen,05/2017,15,0.26000000288089115,0.520000005265077
Joerg_Meuthen,04/2017,18,0.15555555787351397,0.4277777787711885
Joerg_Meuthen,03/2017,18,0.26666667064030963,0.372222229010529
Joerg_Meuthen,02/2017,7,0.32857143027441843,0.4000000038317272
AndreasKalbitz,12/2020,2,0.0,0.45000001788139343
AndreasKalbitz,11/2020,2,-0.14999999850988388,0.3500000014901161
AndreasKalbitz,10/2020,1,0.30000001192092896,0.6000000238418579
AndreasKalbitz,09/2020,3,0.23333333929379782,0.533333346247673
AndreasKalbitz,07/2020,1,0.10000000149011612,0.10000000149011612
AndreasKalbitz,05/2020,1,0.10000000149011612,0.6000000238418579
AndreasKalbitz,04/2020,1,0.10000000149011612,0.10000000149011612
AndreasKalbitz,04/2019,1,0.20000000298023224,0.20000000298023224
AndreasKalbitz,04/2018,2,0.15000000223517418,0.2500000037252903
AndreasKalbitz,03/2018,1,-0.10000000149011612,0.5
DrKonradAdam,07/2018,1,0.4000000059604645,0.4000000059604645
DrKonradAdam,03/2018,1,-0.4000000059604645,0.4000000059604645
DrKonradAdam,02/2018,1,-0.30000001192092896,0.30000001192092896
DrKonradAdam,01/2018,1,0.20000000298023224,0.5
DrKonradAdam,10/2017,1,0.6000000238418579,0.6000000238418579
DrKonradAdam,09/2017,3,0.06666666766007741,0.13333333532015482
DrKonradAdam,08/2017,1,-0.10000000149011612,0.10000000149011612
DrKonradAdam,07/2017,1,0.20000000298023224,0.20000000298023224
DrKonradAdam,06/2017,1,0.0,0.0
DrKonradAdam,05/2017,4,0.07500000111758709,0.2750000096857548
DrKonradAdam,04/2017,2,0.10000000149011612,0.10000000149011612
DrKonradAdam,11/2016,1,0.30000001192092896,0.30000001192092896
DrKonradAdam,09/2016,4,0.2000000048428774,0.42500001564621925
DrKonradAdam,08/2016,3,0.03333333134651184,0.7666666706403097
DrKonradAdam,07/2016,3,-0.033333333830038704,0.23333333681027094
DrKonradAdam,06/2016,2,0.30000001192092896,0.30000001192092896
DrKonradAdam,05/2016,1,0.0,0.0
DrKonradAdam,03/2016,1,0.4000000059604645,0.800000011920929
DrKonradAdam,05/2015,1,-0.10000000149011612,0.10000000149011612
DrKonradAdam,04/2013,2,0.20000000298023224,0.6500000059604645
MdB_Lucassen,09/2020,2,0.10000000149011612,0.75
MdB_Lucassen,07/2020,1,-0.10000000149011612,0.10000000149011612
MdB_Lucassen,05/2020,1,0.10000000149011612,0.10000000149011612
MdB_Lucassen,03/2020,1,0.20000000298023224,0.4000000059604645
MdB_Lucassen,01/2020,1,0.4000000059604645,0.800000011920929
MdB_Lucassen,12/2019,1,0.0,0.0
MdB_Lucassen,10/2019,1,0.10000000149011612,0.4000000059604645
MdB_Lucassen,09/2019,1,0.30000001192092896,0.699999988079071
MdB_Lucassen,08/2019,1,-0.10000000149011612,0.30000001192092896
MdB_Lucassen,06/2019,1,0.20000000298023224,0.20000000298023224
MdB_Lucassen,05/2019,1,0.0,0.0
MdB_Lucassen,02/2019,1,0.10000000149011612,0.30000001192092896
MdB_Lucassen,01/2019,2,0.05000000074505806,0.3999999947845936
MdB_Lucassen,12/2018,1,0.0,0.0
MdB_Lucassen,11/2018,1,0.0,0.0
MdB_Lucassen,10/2018,2,0.15000000223517418,0.2500000074505806
MdB_Lucassen,08/2018,1,0.0,0.800000011920929
MdB_Lucassen,05/2018,1,0.0,0.4000000059604645
MdB_Lucassen,03/2018,2,0.15000000596046448,0.949999988079071
MdB_Lucassen,02/2018,1,0.0,0.0
MdB_Lucassen,01/2018,2,0.05000000074505806,0.05000000074505806
MdB_Lucassen,12/2017,1,0.0,1.5
MdB_Lucassen,11/2017,2,0.10000000149011612,0.7500000298023224
MdB_Lucassen,10/2017,1,0.4000000059604645,0.4000000059604645
MdB_Lucassen,09/2017,4,0.07500000111758709,0.8750000074505806
MdB_Lucassen,08/2017,8,0.16250000149011612,0.4375000037252903
MdB_Lucassen,03/2016,1,0.10000000149011612,0.4000000059604645
BerndBaumannAfD,12/2020,1,0.699999988079071,1.5
BerndBaumannAfD,11/2020,1,0.10000000149011612,0.6000000238418579
BerndBaumannAfD,10/2020,1,-0.10000000149011612,0.5
BerndBaumannAfD,09/2020,2,0.20000000670552254,0.30000001192092896
BerndBaumannAfD,07/2020,1,0.0,0.30000001192092896
BerndBaumannAfD,05/2020,1,0.20000000298023224,0.6000000238418579
BerndBaumannAfD,04/2020,1,-0.5,0.5
BerndBaumannAfD,02/2020,1,0.4000000059604645,2.700000047683716
BerndBaumannAfD,01/2020,2,0.2500000037252903,1.100000023841858
BerndBaumannAfD,12/2019,1,0.0,0.0
BerndBaumannAfD,11/2019,1,0.10000000149011612,1.0
BerndBaumannAfD,10/2019,2,0.4000000059604645,0.699999988079071
BerndBaumannAfD,09/2019,1,0.20000000298023224,0.5
Leif_Erik_Holm,12/2020,1,0.30000001192092896,1.600000023841858
Leif_Erik_Holm,11/2020,3,0.0,0.4000000059604645
Leif_Erik_Holm,10/2020,1,0.0,1.0
Leif_Erik_Holm,09/2020,1,-0.10000000149011612,1.0
Leif_Erik_Holm,08/2020,2,0.05000000074505806,0.8999999761581421
Leif_Erik_Holm,07/2020,2,-0.10000000149011612,0.44999998807907104
Leif_Erik_Holm,03/2020,1,0.6000000238418579,1.2999999523162842
Leif_Erik_Holm,02/2020,4,0.325000012293458,1.0000000149011612
Leif_Erik_Holm,01/2020,1,0.4000000059604645,0.4000000059604645
Leif_Erik_Holm,12/2019,1,0.10000000149011612,0.10000000149011612
Leif_Erik_Holm,10/2019,3,0.1333333378036817,0.6000000163912773
Leif_Erik_Holm,09/2019,5,0.30000000447034836,0.879999989271164
Leif_Erik_Holm,08/2019,4,0.10000000149011612,0.9249999895691872
Leif_Erik_Holm,07/2019,2,0.0,1.0
Leif_Erik_Holm,06/2019,5,-0.019999998807907104,0.3400000035762787
Leif_Erik_Holm,05/2019,7,0.05714286012308938,0.7428571390254157
Leif_Erik_Holm,04/2019,7,0.15714285735573089,0.9285714594381196
Leif_Erik_Holm,03/2019,9,0.14444444162978065,0.7333333401216401
Leif_Erik_Holm,02/2019,6,0.23333333556850752,0.4833333430190881
Leif_Erik_Holm,01/2019,8,-0.037500002421438694,0.7375000091269612
Leif_Erik_Holm,12/2018,3,0.033333333830038704,0.36666667461395264
Leif_Erik_Holm,11/2018,5,0.06000000089406967,0.2999999985098839
Leif_Erik_Holm,10/2018,5,0.10000000298023223,0.3399999916553497
Leif_Erik_Holm,09/2018,8,0.11250000074505806,0.9124999828636646
Leif_Erik_Holm,08/2018,6,0.2833333412806193,0.7333333380520344
Leif_Erik_Holm,07/2018,5,0.04000000208616257,0.4800000131130219
Leif_Erik_Holm,06/2018,8,0.23750000540167093,0.6250000027939677
Leif_Erik_Holm,05/2018,12,0.20833333395421505,0.6416666644314925
Leif_Erik_Holm,04/2018,11,0.17272727801041168,0.7727272903377359
Leif_Erik_Holm,03/2018,10,0.04000000059604645,0.29000000581145285
Leif_Erik_Holm,02/2018,7,0.21428571215697698,0.5857142859271595
Leif_Erik_Holm,01/2018,7,0.10000000149011612,0.9142857151372092
Leif_Erik_Holm,12/2017,5,0.2400000050663948,0.7599999904632568
Leif_Erik_Holm,11/2017,5,0.16000000536441802,0.43999999314546584
Leif_Erik_Holm,10/2017,3,0.20000000794728598,0.23333334177732468
Leif_Erik_Holm,09/2017,6,0.18333333730697632,0.8500000101824602
Leif_Erik_Holm,08/2017,5,0.2000000074505806,0.6999999985098839
Leif_Erik_Holm,07/2017,3,0.23333332935969034,1.2000000402331352
Leif_Erik_Holm,06/2017,2,0.45000000298023224,1.0
Leif_Erik_Holm,05/2017,1,0.10000000149011612,0.10000000149011612
Leif_Erik_Holm,04/2017,1,-0.20000000298023224,0.20000000298023224
Leif_Erik_Holm,09/2016,70,0.0928571445601327,0.4042857195649828
PeterFelser,12/2020,2,0.44999998807907104,0.44999998807907104
PeterFelser,11/2020,7,0.14285714605024882,0.6857142820954323
PeterFelser,10/2020,3,0.5666666676600774,0.7999999771515528
PeterFelser,09/2020,4,0.3500000052154064,1.350000038743019
PeterFelser,08/2020,2,0.5999999940395355,1.7499999403953552
PeterFelser,07/2020,4,0.15000000596046448,0.8999999985098839
PeterFelser,06/2020,3,0.16666666666666666,1.0666666527589161
PeterFelser,05/2020,3,-2.483526865641276e-09,0.5333333338300387
PeterFelser,04/2020,5,0.14000000059604645,0.860000005364418
PeterFelser,03/2020,4,0.25000000558793545,1.0500000305473804
PeterFelser,02/2020,3,0.23333333681027094,1.0666667024294536
PeterFelser,01/2020,3,0.2666666756073634,0.8000000044703484
PeterFelser,12/2019,1,-0.20000000298023224,0.20000000298023224
PeterFelser,11/2019,3,0.06666666766007741,1.0999999642372131
PeterFelser,10/2019,4,-0.02499999850988388,0.6500000096857548
PeterFelser,09/2019,5,0.2400000050663948,0.9
PeterFelser,08/2019,4,0.3000000063329935,1.5999999940395355
PeterFelser,07/2019,6,0.283333337555329,1.649999996026357
PeterFelser,06/2019,3,0.10000000149011612,0.699999988079071
PeterFelser,05/2019,2,0.4000000059604645,0.8499999791383743
PeterFelser,02/2019,2,0.30000001192092896,1.199999988079071
PeterFelser,01/2019,2,0.10000000149011612,0.20000000298023224
JoanaCotar,12/2020,31,0.20000000322057354,0.90967741848961
JoanaCotar,11/2020,44,0.16363636607473547,0.7090909067880024
JoanaCotar,10/2020,52,0.16153846466197416,0.7865384638022918
JoanaCotar,09/2020,27,0.1037037052490093,0.6518518549424631
JoanaCotar,08/2020,51,0.10392157149081137,0.6490196124011395
JoanaCotar,07/2020,31,0.08709677669309801,0.5548387131383342
JoanaCotar,06/2020,32,0.1312500007916242,0.6812500080559403
JoanaCotar,05/2020,31,0.09677419595180019,0.7096774236809823
JoanaCotar,04/2020,22,0.14545454796064983,0.7227272723208774
JoanaCotar,03/2020,47,0.1553191507750369,0.6361702084541321
JoanaCotar,02/2020,32,0.20312500186264515,0.7656250013969839
JoanaCotar,01/2020,20,0.11500000096857547,0.5650000046938658
JoanaCotar,12/2019,17,0.1823529478381662,0.7705882498446632
JoanaCotar,11/2019,22,0.1318181851370768,0.7409090907736258
JoanaCotar,10/2019,20,0.20500000342726707,0.7900000095367432
