handle,month,tweet_count,score,magnitude
AfD_Bayern,01/2019,33,0.10000000149011612,22.5
AfD_Bayern,12/2018,36,0.10000000149011612,18.799999237060547
AfD_Bayern,11/2018,71,0.10000000149011612,38.900001525878906
AfD_Bayern,10/2018,44,0.10000000149011612,25.700000762939453
AfD_Bayern,09/2018,37,0.10000000149011612,26.899999618530273
AfD_Bayern,08/2018,41,0.10000000149011612,24.399999618530273
AfD_Bayern,07/2018,44,0.10000000149011612,29.100000381469727
AfD_Bayern,06/2018,44,0.10000000149011612,42.0
AfD_Bayern,05/2018,33,0.0,17.700000762939453
AfD_Bayern,04/2018,38,0.10000000149011612,29.5
AfD_Bayern,03/2018,49,0.0,35.20000076293945
AfD_Bayern,02/2018,36,0.10000000149011612,18.299999237060547
AfD_Bayern,01/2018,23,0.10000000149011612,19.399999618530273
AfD_Bayern,12/2017,10,0.0,7.199999809265137
AfD_Bayern,11/2017,77,0.10000000149011612,39.20000076293945
AfD_Bayern,10/2017,123,0.10000000149011612,70.5999984741211
AfD_Bayern,09/2017,141,0.10000000149011612,78.4000015258789
AfD_Bayern,08/2017,122,0.10000000149011612,57.70000076293945
AfD_Bayern,07/2017,75,0.10000000149011612,49.0
AfD_Bayern,06/2017,14,0.10000000149011612,5.099999904632568
AfD_Bayern,03/2017,1,0.30000001192092896,0.30000001192092896
AfD_Bayern,01/2017,2,0.20000000298023224,1.100000023841858
AfD_Bayern,12/2016,5,0.0,1.5
AfD_Bayern,10/2016,1,0.20000000298023224,0.20000000298023224
AfD_Bayern,09/2016,4,0.10000000149011612,2.299999952316284
AfD_Bayern,08/2016,4,0.30000001192092896,1.2999999523162842
AfD_Bayern,07/2016,3,0.10000000149011612,1.600000023841858
AfD_Bayern,06/2016,4,0.0,0.8999999761581421
AfD_Bayern,05/2016,3,0.20000000298023224,2.0
AfD_Bayern,04/2016,1,0.0,0.0
AfD_Bayern,03/2016,3,0.30000001192092896,2.5999999046325684
AfD_Bayern,02/2016,1,-0.30000001192092896,0.30000001192092896
AfD_Bayern,01/2016,2,0.30000001192092896,0.6000000238418579
AfD_Bayern,08/2015,1,0.20000000298023224,0.5
AfD_Bayern,09/2014,1,0.20000000298023224,0.20000000298023224
AfD_Bayern,03/2014,1,-0.30000001192092896,0.30000001192092896
AfD_Bayern,12/2013,2,0.20000000298023224,0.5
AfD_Bayern,08/2013,3,0.20000000298023224,1.2000000476837158
AfDBerlin,12/2020,1,0.0,0.8999999761581421
AfDBerlin,11/2020,4,0.20000000298023224,8.699999809265137
